acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z
-0.084242,0.046271,0.074328,0.059784,-0.006572,-0.010343,0.028229,-0.002533,-0.047863
-0.084185,0.036666,0.074361,0.057033,-0.005211,-0.007958,0.030117,-0.002739,-0.048189
-0.079323,0.065404,0.110289,0.054364,-0.003535,-0.004979,0.031916,-0.002895,-0.048428
-0.096038,0.055799,0.105523,0.051502,-0.001542,-0.001485,0.033624,-0.00299,-0.048562
-0.024201,-0.06619,0.064866,0.049551,-0.001721,0.001259,0.035255,-0.003056,-0.048596
-0.036114,-0.044707,0.069716,0.04859,-0.003558,0.003414,0.036838,-0.003154,-0.048551
-0.10069,0.048659,0.062604,0.046369,-0.003499,0.005532,0.038371,-0.003283,-0.048437
-0.033664,-0.030277,0.088935,0.044189,-0.003203,0.007968,0.039831,-0.003405,-0.04825
-0.033618,-0.066162,0.065058,0.043118,-0.0048,0.010446,0.04124,-0.003549,-0.047984
-0.119677,0.034364,0.084236,0.040629,-0.005331,0.012847,0.042591,-0.003728,-0.047639
-0.043045,-0.06134,0.06517,0.037986,-0.005782,0.015251,0.043858,-0.003923,-0.047217
-0.13156,0.089397,0.081999,0.035148,-0.005325,0.017619,0.045036,-0.004119,-0.046718
-0.121912,0.058319,0.086867,0.031009,-0.002892,0.020346,0.046101,-0.004266,-0.046137
-0.066862,-0.042189,0.070162,0.02794,-0.002631,0.02288,0.047049,-0.00437,-0.04547
-0.064475,0.005677,0.084547,0.025819,-0.003239,0.025376,0.047912,-0.004479,-0.044723
-0.030906,-0.054133,0.089421,0.024292,-0.004043,0.028192,0.048716,-0.004611,-0.04389
-0.050001,-0.025388,0.07037,0.023005,-0.005359,0.030775,0.049476,-0.004779,-0.042969
-0.124212,0.07269,0.070444,0.02018,-0.004583,0.033047,0.050169,-0.004955,-0.04197
-0.109773,0.041614,0.091996,0.016369,-0.0027,0.035678,0.050754,-0.005088,-0.040892
-0.073859,-0.020646,0.072951,0.013389,-0.002358,0.038351,0.051229,-0.005184,-0.039727
-0.126503,0.03448,0.061067,0.010134,-0.002132,0.040516,0.051603,-0.00527,-0.038485
-0.119328,0.022529,0.082724,0.006129,-0.001195,0.042845,0.051859,-0.005338,-0.037169
-0.083423,-0.020607,0.054075,0.002836,-0.001165,0.04506,0.051996,-0.005389,-0.03578
-0.09773,0.046484,0.063771,-0.000101,-0.000741,0.046964,0.052032,-0.005433,-0.034325
-0.090563,0.017765,0.063859,-0.003155,0.000318,0.049031,0.05197,-0.005452,-0.032805
-0.090557,0.017779,0.063948,-0.006091,0.000903,0.051104,0.051812,-0.005445,-0.031218
-0.090554,0.017794,0.064039,-0.009026,0.001488,0.053182,0.051558,-0.005418,-0.029564
-0.093005,0.017809,0.025787,-0.012002,0.002075,0.054633,0.051209,-0.005372,-0.027853
-0.081043,0.034593,0.011563,-0.014821,0.002939,0.055219,0.050765,-0.005301,-0.026109
-0.076242,-0.003735,0.040391,-0.017364,0.003448,0.05605,0.050235,-0.005208,-0.024343
-0.078603,0.017856,0.045195,-0.019866,0.003681,0.057437,0.049624,-0.005103,-0.022541
-0.107346,0.029836,0.057256,-0.022882,0.004468,0.059105,0.048923,-0.004981,-0.02069
-0.054697,-0.003686,0.050195,-0.025504,0.004901,0.060859,0.04813,-0.004839,-0.018783
-0.08825,0.056151,0.014402,-0.027811,0.005768,0.061907,0.047258,-0.004675,-0.01683
-0.083462,-0.013165,0.016953,-0.030593,0.006478,0.06241,0.046304,-0.004486,-0.014853
-0.061907,-0.032369,0.019408,-0.032941,0.005729,0.062997,0.045267,-0.004296,-0.012858
-0.112237,0.058654,0.024314,-0.035765,0.006165,0.063709,0.044146,-0.004112,-0.010842
-0.12903,0.049062,0.029221,-0.039696,0.007945,0.064585,0.042915,-0.003892,-0.0088
-0.047661,-0.046633,0.010102,-0.042564,0.007988,0.06523,0.041574,-0.003641,-0.006734
-0.095546,0.073026,-0.006467,-0.044879,0.008427,0.065288,0.040148,-0.003382,-0.004656
-0.050074,-0.027474,0.007953,-0.047235,0.009182,0.065313,0.038647,-0.003103,-0.002577
-0.026178,-0.036968,-0.006263,-0.048448,0.008123,0.065345,0.037089,-0.00283,-0.000498
-0.112414,0.063471,0.005804,-0.05069,0.008564,0.065343,0.035475,-0.002566,0.001583
-0.093328,0.053977,-0.003705,-0.054042,0.010507,0.065387,0.033771,-0.002263,0.003663
-0.004812,-0.075256,-0.039495,-0.055619,0.010161,0.064685,0.031986,-0.001933,0.005734
-0.098114,0.054015,-0.039394,-0.057277,0.009816,0.063398,0.030149,-0.001615,0.007771
-0.004895,-0.015397,-0.017718,-0.058937,0.010459,0.062472,0.028259,-0.001292,0.009772
0.01183,-0.04166,-0.036839,-0.058784,0.009524,0.061591,0.026345,-0.000973,0.011744
-0.083928,0.046913,-0.022323,-0.059937,0.009617,0.060637,0.024416,-0.000668,0.013686
-0.009837,-0.060744,-0.031835,-0.061449,0.009396,0.059768,0.022445,-0.000365,0.015599
-0.007434,-0.089459,-0.06763,-0.0617,0.006925,0.058154,0.020445,-0.000106,0.01747
-0.0625,0.068448,-0.04841,-0.062821,0.006586,0.056269,0.018423,0.000106,0.019285
0.004428,-0.022441,-0.053021,-0.063749,0.007353,0.054627,0.016369,0.000326,0.021043
-0.05064,0.027789,-0.084112,-0.064482,0.00745,0.052399,0.014289,0.00056,0.022737
-0.050693,0.037418,-0.069603,-0.066127,0.008534,0.0499,0.01217,0.000814,0.024354
0.011426,-0.020029,-0.07667,-0.066749,0.00883,0.047526,0.010015,0.00109,0.025892
0.044909,-0.031974,-0.098154,-0.065795,0.007982,0.044683,0.007865,0.001358,0.027345
-0.007809,0.042281,-0.05982,-0.065161,0.008161,0.042121,0.005743,0.001615,0.028709
0.016062,-0.029485,-0.095625,-0.065004,0.008383,0.039603,0.003635,0.001879,0.029991
-0.007925,-0.017502,-0.102699,-0.064851,0.007618,0.036379,0.001532,0.002134,0.03118
0.015945,-0.043863,-0.064271,-0.064702,0.006616,0.033675,-0.000565,0.00236,0.032272
0.003922,0.001659,-0.071447,-0.064359,0.00593,0.031489,-0.002653,0.002559,0.033284
-0.000943,-0.003128,-0.059404,-0.064296,0.005917,0.029386,-0.004734,0.002746,0.034227
-0.001003,-0.000658,-0.064033,-0.064317,0.005866,0.027406,-0.006814,0.002933,0.035105
0.049147,-0.015056,-0.063958,-0.063513,0.005619,0.025354,-0.008881,0.003114,0.035917
0.056344,-0.038966,-0.071142,-0.061764,0.00474,0.023186,-0.010905,0.003278,0.036661
0.025099,-0.000604,-0.047144,-0.060415,0.004099,0.021297,-0.012878,0.003416,0.03734
0.034649,0.025695,-0.037465,-0.059425,0.004526,0.019966,-0.014813,0.003552,0.037968
0.063322,-0.053231,-0.066132,-0.057806,0.004085,0.018323,-0.016704,0.003687,0.038548
0.032176,0.040048,-0.089997,-0.05623,0.00388,0.015816,-0.018542,0.003812,0.039061
0.046434,-0.024463,-0.082778,-0.054934,0.004151,0.013035,-0.020333,0.003938,0.039489
0.027252,-0.074755,-0.075462,-0.053721,0.002527,0.010495,-0.022082,0.004043,0.039832
0.022388,0.042549,-0.058736,-0.052907,0.00201,0.008354,-0.023799,0.004112,0.040099
0.094114,0.030601,-0.065841,-0.050991,0.003231,0.006372,-0.02547,0.004193,0.040299
0.106021,-0.050778,-0.099232,-0.047698,0.002912,0.003724,-0.027056,0.004289,0.040426
0.046144,0.023474,-0.120759,-0.045197,0.002476,0.000171,-0.028546,0.004374,0.040452
0.010196,0.044966,-0.082468,-0.044279,0.00362,-0.003104,-0.02998,0.00447,0.040368
0.041228,-0.060245,-0.099098,-0.043444,0.003383,-0.006021,-0.031386,0.004581,0.040184
0.045979,0.021067,-0.063166,-0.04202,0.002751,-0.008618,-0.032755,0.004679,0.03991
0.129674,-0.057862,-0.087058,-0.039139,0.002159,-0.011016,-0.034053,0.004756,0.039557
0.139233,-0.098545,-0.103794,-0.03472,-0.000406,-0.014083,-0.035231,0.004782,0.039116
0.045823,0.045038,-0.089445,-0.031687,-0.001274,-0.017189,-0.036287,0.004751,0.038575
0.115204,0.037892,-0.06549,-0.029051,0.00011,-0.019663,-0.03725,0.00473,0.037944
0.112704,-0.024269,-0.036731,-0.025313,0.000351,-0.021266,-0.038109,0.004735,0.037248
0.038519,0.047529,-0.051027,-0.022842,0.00075,-0.022629,-0.038866,0.004751,0.036506
0.143698,-0.076905,-0.077388,-0.019861,0.000281,-0.024663,-0.039534,0.004767,0.03571
0.038428,0.059517,-0.086884,-0.016883,1.00E-05,-0.027289,-0.040104,0.00477,0.034839
0.055155,0.035601,-0.060589,-0.015366,0.001596,-0.029637,-0.040601,0.004796,0.033888
0.107677,-0.04343,-0.048614,-0.012709,0.001483,-0.031353,-0.04103,0.004846,0.032873
0.107637,-0.045772,-0.046253,-0.009187,2.70E-05,-0.032833,-0.041358,0.004871,0.031808
0.122015,-0.067336,-0.048602,-0.005429,-0.001823,-0.034312,-0.041566,0.004841,0.030696
0.110014,-0.045751,-0.024672,-0.001633,-0.003673,-0.035436,-0.041651,0.004751,0.029543
0.047706,0.014079,-0.024673,0.000936,-0.00418,-0.036164,-0.041632,0.004622,0.028362
0.066894,0.038017,-0.017517,0.002793,-0.003304,-0.036775,-0.041542,0.004499,0.027161
0.102755,-0.028953,-0.036647,0.005556,-0.003138,-0.037584,-0.041376,0.004394,0.02594
0.059575,0.011753,-0.031851,0.008199,-0.003406,-0.03863,-0.041122,0.004288,0.02469
0.095439,-0.05051,-0.050985,0.01072,-0.00403,-0.039912,-0.040783,0.004167,0.023404
0.061972,0.023734,0.01598,0.013279,-0.004455,-0.040406,-0.040363,0.004029,0.022091
0.071459,0.004521,0.003999,0.015443,-0.003973,-0.039993,-0.039865,0.003893,0.020778
0.10978,-0.024107,-0.007985,0.018394,-0.00428,-0.039977,-0.039285,0.003759,0.019476
0.073867,-0.000172,-0.029582,0.021385,-0.004665,-0.040515,-0.038607,0.003615,0.018167
0.073847,-0.000165,-0.029606,0.023782,-0.004655,-0.04141,-0.037842,0.003465,0.016836
0.073829,-0.000159,-0.029633,0.026179,-0.004645,-0.042308,-0.036999,0.003315,0.015478
0.064202,-0.016922,0.00623,0.028415,-0.004911,-0.042615,-0.036081,0.003161,0.014103
0.057029,0.018976,0.013357,0.030375,-0.004862,-0.042213,-0.035095,0.003004,0.012731
0.083298,-0.050449,0.010969,0.032649,-0.005366,-0.041735,-0.03404,0.00284,0.011376
0.047394,-0.000136,-0.017801,0.034764,-0.006185,-0.041771,-0.032914,0.002655,0.01003
0.056995,0.014186,-0.00107,0.036445,-0.005938,-0.042008,-0.031727,0.00246,0.008681
0.097685,-0.074363,0.003695,0.038955,-0.006917,-0.041891,-0.030472,0.002253,0.007333
0.035407,-0.050431,0.04435,0.04111,-0.008961,-0.041025,-0.029141,0.001997,0.006003
0.004315,0.066861,0.034695,0.041724,-0.008675,-0.03965,-0.027766,0.001712,0.004712
0.085707,-0.052777,0.022684,0.043167,-0.008429,-0.038634,-0.026359,0.001436,0.003463
0.016275,0.074026,0.027441,0.044809,-0.008064,-0.037738,-0.024901,0.001171,0.002246
0.001957,0.071676,0.036903,0.045068,-0.005646,-0.03661,-0.023414,0.000951,0.001065
0.047364,-0.03845,0.060779,0.045841,-0.005084,-0.034933,-0.021911,0.000781,-6.70E-05
-0.00049,0.01902,0.036797,0.046574,-0.005391,-0.033259,-0.020384,0.000616,-0.001143
-0.021962,0.047755,0.07028,0.046163,-0.004275,-0.03143,-0.018854,0.000464,-0.00216
0.07611,-0.081494,0.012756,0.047016,-0.004819,-0.03,-0.017317,0.000321,-0.00312
-0.03156,0.066882,0.055847,0.047712,-0.005047,-0.028809,-0.015756,0.000167,-0.004037
0.052197,-0.035988,0.043822,0.048013,-0.004524,-0.027108,-0.01418,1.70E-05,-0.004903
0.052207,-0.055208,0.055725,0.049697,-0.006017,-0.02541,-0.012572,-0.000148,-0.005712
-0.048301,0.045312,0.055662,0.049723,-0.006168,-0.023519,-0.010938,-0.000341,-0.006461
0.059388,-0.06717,0.060305,0.049869,-0.006516,-0.021554,-0.009301,-0.000541,-0.007144
0.040278,-0.08384,0.048275,0.051476,-0.008996,-0.019713,-0.007637,-0.000788,-0.007763
-0.043457,0.093171,0.053014,0.051387,-0.008831,-0.017994,-0.005949,-0.001073,-0.008322
0.021184,-0.047947,0.043434,0.050984,-0.008073,-0.016357,-0.004271,-0.001343,-0.008825
-0.043426,0.035802,0.03856,0.050582,-0.008262,-0.01496,-0.002606,-0.001603,-0.009276
-0.043409,0.035802,0.033685,0.049115,-0.00707,-0.013726,-0.000974,-0.001846,-0.009683
0.026039,-0.033629,0.07186,0.048795,-0.007024,-0.011945,0.000628,-0.002068,-0.010038
-0.060143,0.062084,0.050312,0.0482,-0.006544,-0.009891,0.002214,-0.002282,-0.01033
0.002148,-0.012055,0.031117,0.047211,-0.005709,-0.008512,0.003772,-0.002474,-0.010564
-0.009796,-0.026471,0.023787,0.047054,-0.006335,-0.007572,0.005311,-0.002662,-0.010758
-0.045668,0.030996,0.040482,0.046109,-0.006251,-0.006481,0.00683,-0.00286,-0.010919
-0.072027,0.02619,0.066788,0.044138,-0.005298,-0.004681,0.008301,-0.003039,-0.01103
-0.021698,-0.019314,0.047491,0.042563,-0.005175,-0.002768,0.009712,-0.003201,-0.01108
-0.064727,0.054922,0.064185,0.041109,-0.004579,-0.0009,0.011072,-0.003352,-0.011067
-0.074316,0.026187,0.037827,0.038789,-0.003233,0.000806,0.012369,-0.003469,-0.010994
-0.067134,0.030992,0.013822,0.036429,-0.002281,0.001679,0.013588,-0.003549,-0.010878
-0.055147,-0.026476,0.049638,0.034387,-0.002199,0.002745,0.014733,-0.003612,-0.010729
-0.031196,0.007061,0.049561,0.032939,-0.002512,0.004398,0.01582,-0.003678,-0.010535
-0.06226,0.016573,0.075765,0.031374,-0.002115,0.00648,0.016857,-0.003743,-0.010279
-0.062236,0.009413,0.042247,0.029298,-0.001679,0.00844,0.017833,-0.003794,-0.009956
-0.031126,-0.012065,0.044522,0.027737,-0.001716,0.009881,0.018748,-0.003839,-0.009577
-0.05503,-0.028836,0.051603,0.026296,-0.002385,0.011475,0.019613,-0.003895,-0.009147
-0.047848,-0.031289,0.020438,0.02458,-0.003371,0.01267,0.020426,-0.003978,-0.008671
-0.093229,0.033336,0.025165,0.022234,-0.003331,0.013426,0.02117,-0.004077,-0.008163
-0.109975,0.045299,0.025087,0.018865,-0.002028,0.014256,0.02182,-0.004153,-0.007628
-0.045325,-0.002559,0.020204,0.016287,-0.001318,0.015003,0.022371,-0.004197,-0.007068
-0.083646,0.050101,0.005808,0.014144,-0.000528,0.015429,0.022844,-0.004215,-0.006488
-0.102745,0.078834,-0.00388,0.011055,0.001604,0.015455,0.02323,-0.004186,-0.005901
-0.033291,-0.036004,0.017617,0.008798,0.002315,0.015675,0.023527,-0.004109,-0.00531
-0.097894,0.054903,0.01754,0.006621,0.002631,0.016245,0.023751,-0.004015,-0.004706
-0.038051,-0.055227,0.005499,0.004367,0.002629,0.016614,0.023901,-0.003917,-0.004088
-0.021259,-0.064741,-0.025763,0.003379,0.000653,0.016266,0.023998,-0.00385,-0.003469
-0.114597,0.076376,-0.018582,0.001129,0.000849,0.015518,0.02404,-0.003814,-0.002868
-0.023667,-0.038461,-0.001987,-0.001161,0.001477,0.015161,0.024008,-0.003763,-0.002287
-0.114554,0.054897,-0.014026,-0.003448,0.001751,0.014877,0.023899,-0.003698,-0.001716
-0.092958,0.083629,0.000315,-0.006878,0.004039,0.014629,0.023696,-0.00359,-0.001155
-0.01164,-0.067198,-0.026139,-0.008609,0.004313,0.014178,0.023408,-0.00344,-0.000606
-0.102528,0.062052,-0.014249,-0.010497,0.00423,0.013486,0.02306,-0.003287,-7.70E-05
-0.090544,0.059698,-0.033445,-0.013686,0.00624,0.012671,0.022627,-0.003103,0.000427
-0.047473,-0.040821,-0.031065,-0.015966,0.006553,0.011576,0.022105,-0.00288,0.000899
-0.083347,0.038121,-0.014466,-0.018126,0.00651,0.010793,0.021509,-0.002652,0.001338
-0.016251,-0.040823,-0.026501,-0.01977,0.006466,0.010083,0.02085,-0.002426,0.001752
-0.030649,-0.033665,-0.021765,-0.020544,0.005238,0.00925,0.020151,-0.002221,0.00214
-0.092805,0.064401,-0.014676,-0.02258,0.005745,0.008611,0.019406,-0.002028,0.002502
-0.080824,0.047728,-0.012292,-0.025443,0.007596,0.008126,0.01858,-0.001796,0.002845
-0.047367,-0.007386,-0.036288,-0.027555,0.008261,0.007283,0.017672,-0.001523,0.003165
-0.064022,0.033311,-0.029196,-0.02939,0.008689,0.006159,0.016699,-0.001231,0.003451
-0.008992,-0.016899,-0.048384,-0.03059,0.008959,0.004834,0.015676,-0.000929,0.003695
-0.035356,0.014187,-0.029325,-0.031317,0.008913,0.003505,0.014621,-0.000622,0.003894
-0.044854,0.021346,-0.024583,-0.032635,0.009498,0.002566,0.013532,-0.000307,0.004055
-0.025717,-0.009742,-0.024645,-0.033793,0.009689,0.001704,0.012403,2.10E-05,0.004184
-0.020898,0.014186,-0.055794,-0.034555,0.00976,0.000324,0.011242,0.000353,0.004275
-0.008921,-0.031317,-0.034377,-0.035039,0.009476,-0.001217,0.010061,0.000682,0.004317
-0.01136,-0.038476,-0.041594,-0.035365,0.008322,-0.002526,0.008867,0.000987,0.004309
-0.011348,-0.038477,-0.041651,-0.03573,0.00705,-0.003957,0.007661,0.001252,0.004255
-0.011336,-0.038477,-0.041707,-0.036095,0.005778,-0.005391,0.006444,0.001474,0.004153
0.01025,-0.024061,-0.027444,-0.036102,0.004744,-0.006592,0.00522,0.001659,0.004005
0.015066,-0.031318,-0.053779,-0.035673,0.003827,-0.007994,0.004004,0.001811,0.003812
0.005466,-0.052795,-0.05383,-0.035322,0.002436,-0.009832,0.002801,0.001925,0.003564
-0.013647,0.050077,-0.068198,-0.035444,0.002388,-0.01191,0.001602,0.002015,0.00325
0.048537,-0.040831,-0.065893,-0.034856,0.002536,-0.014188,0.000412,0.002107,0.002863
0.039034,-0.026513,-0.044365,-0.033397,0.001421,-0.016074,-0.000745,0.002183,0.002404
-0.008814,0.023796,-0.030093,-0.032884,0.001372,-0.017371,-0.001869,0.002239,0.001892
0.065333,-0.079174,-0.054065,-0.031936,0.000454,-0.018829,-0.002968,0.00228,0.001332
-0.013602,0.050078,-0.042143,-0.031067,-3.00E-05,-0.020487,-0.004037,0.002297,0.000718
-0.001631,0.045273,-0.027865,-0.031302,0.001538,-0.021714,-0.005095,0.002331,5.50E-05
0.031916,-0.004937,-0.027904,-0.030786,0.002199,-0.022707,-0.006149,0.002403,-0.000646
0.089292,-0.040828,-0.030294,-0.028768,0.001438,-0.023741,-0.007159,0.002473,-0.001383
-0.025537,0.040469,0.00321,-0.027698,0.001427,-0.024263,-0.008119,0.002529,-0.002148
0.09411,-0.069561,-0.018397,-0.026549,0.000941,-0.024589,-0.009041,0.002578,-0.002929
-0.001597,0.045276,-0.023233,-0.025003,0.000535,-0.025353,-0.009919,0.002611,-0.00373
-0.01836,0.085974,0.003118,-0.025313,0.002694,-0.025762,-0.010775,0.002674,-0.004552
0.075005,-0.047984,-0.00652,-0.024358,0.003315,-0.025896,-0.01162,0.002782,-0.005385
-0.003934,0.02135,-0.006545,-0.023165,0.002869,-0.02619,-0.01243,0.002893,-0.006228
0.012743,0.033315,-0.020885,-0.022998,0.003764,-0.026722,-0.013216,0.003011,-0.007087
0.067861,-0.067202,-0.03287,-0.021647,0.003198,-0.027689,-0.013977,0.003134,-0.007972
0.012752,0.054892,-0.004253,-0.020294,0.002987,-0.028382,-0.014693,0.003244,-0.008887
0.067869,-0.004927,-0.006623,-0.018941,0.003804,-0.028643,-0.015363,0.003364,-0.00982
0.070227,-0.012085,-0.001832,-0.016639,0.003516,-0.028864,-0.015972,0.003493,-0.010763
0.031985,-0.012083,-0.01626,-0.014929,0.003109,-0.029244,-0.016515,0.00361,-0.011718
0.043952,0.019005,0.002951,-0.013652,0.003215,-0.029545,-0.017007,0.003722,-0.012687
0.077396,-0.050424,-0.004313,-0.011625,0.002688,-0.02965,-0.017445,0.003827,-0.013665
0.098973,-0.045617,-0.020989,-0.00869,0.001095,-0.03015,-0.0178,0.003897,-0.014655
0.063084,-0.038457,-0.016285,-0.00599,-0.000301,-0.030847,-0.018061,0.003917,-0.015667
0.060634,-0.038455,-0.018639,-0.003923,-0.001579,-0.031506,-0.018243,0.003892,-0.016703
0.041513,0.009404,-0.009027,-0.002211,-0.002067,-0.032045,-0.018362,0.003839,-0.017762
0.072602,-0.016876,-0.004315,-0.000301,-0.0022,-0.032347,-0.01842,0.003775,-0.018837
0.07025,-0.000104,0.02923,0.002084,-0.00249,-0.032018,-0.018407,0.003704,-0.019913
0.075056,-0.002553,0.048363,0.00451,-0.002543,-0.03082,-0.018313,0.003627,-0.020967
0.058288,-0.002551,-0.006641,0.006738,-0.002637,-0.030213,-0.018142,0.003547,-0.021993
0.072606,-0.019317,0.048388,0.008927,-0.003008,-0.029605,-0.017897,0.003459,-0.023001
0.087022,-0.04795,0.048405,0.01159,-0.004129,-0.028088,-0.017572,0.003347,-0.023977
0.036713,0.007069,0.055582,0.013662,-0.004814,-0.026452,-0.017167,0.003204,-0.024902
0.079862,-0.02882,0.060409,0.015615,-0.005183,-0.024618,-0.016696,0.003044,-0.025773
0.06064,-0.021658,0.02454,0.017964,-0.006027,-0.023295,-0.016152,0.002863,-0.026594
0.020039,0.05013,0.012603,0.019327,-0.005569,-0.02276,-0.015546,0.002676,-0.027386
0.08937,-0.07186,0.062939,0.021163,-0.005938,-0.021591,-0.014887,0.002491,-0.028152
0.000814,0.054944,0.079642,0.022683,-0.006229,-0.019315,-0.014171,0.002294,-0.028863
0.015227,0.023861,0.063004,0.02298,-0.00494,-0.017036,-0.013424,0.002113,-0.029501
0.075044,-0.05753,0.048624,0.024502,-0.005508,-0.015269,-0.012647,0.001944,-0.030075
0.089358,-0.086259,0.036699,0.027248,-0.007892,-0.013934,-0.011798,0.001726,-0.030599
0.022374,0.059767,0.043898,0.029125,-0.008341,-0.012676,-0.010872,0.001461,-0.031083
0.053457,-0.033587,0.070321,0.030409,-0.007922,-0.010863,-0.009892,0.001195,-0.031517
-0.018334,0.06929,0.070367,0.031023,-0.007345,-0.008611,-0.008881,0.000945,-0.031887
-0.020693,0.08126,0.060804,0.030413,-0.004873,-0.006514,-0.007868,0.000745,-0.032187
0.067854,-0.076621,0.027414,0.031226,-0.00481,-0.005126,-0.006851,0.000587,-0.032431
-0.020707,-0.064651,0.034625,0.032038,-0.007153,-0.004167,-0.005807,0.000391,-0.032638
-0.003946,0.043032,0.041838,0.031667,-0.007523,-0.002969,-0.004753,0.00015,-0.032811
0.077342,-0.047869,0.03709,0.032913,-0.007616,-0.001729,-0.003685,-9.90E-05,-0.032946
-0.039857,0.026277,0.099421,0.033567,-0.007985,0.000463,-0.002584,-0.000356,-0.033025
0.053394,0.040602,0.080261,0.033826,-0.006895,0.00337,-0.001467,-0.000601,-0.033022
0.053383,-0.052652,0.046883,0.035623,-0.007107,0.005411,-0.000315,-0.000832,-0.032939
-0.035182,0.064545,0.109122,0.035959,-0.006925,0.00793,0.000874,-0.001064,-0.032783
-0.03039,0.038272,0.063785,0.034913,-0.005242,0.01073,0.002051,-0.001266,-0.032539
0.027063,-0.002417,0.063854,0.034895,-0.004664,0.012785,0.003213,-0.00143,-0.032218
-0.018454,-0.004762,0.095011,0.035073,-0.004796,0.015358,0.004377,-0.001588,-0.031821
0.027034,-0.038292,0.044776,0.03525,-0.00552,0.017617,0.005549,-0.001759,-0.031345
0.005443,-0.016707,0.04485,0.035822,-0.006441,0.019052,0.006735,-0.001959,-0.03081
-0.020857,0.040671,0.088075,0.035604,-0.00606,0.021202,0.007927,-0.002167,-0.030217
-0.01607,-0.011882,0.064224,0.035031,-0.005599,0.023675,0.009107,-0.002362,-0.029549
0.010193,-0.016677,0.045082,0.03497,-0.006084,0.025441,0.010278,-0.002558,-0.028811
-0.00895,0.007263,0.05242,0.035026,-0.006253,0.027014,0.01145,-0.002765,-0.02802
-0.004167,0.000115,0.05005,0.034845,-0.006145,0.028671,0.012621,-0.002973,-0.027176
-0.02341,-0.014289,0.076513,0.034426,-0.006393,0.030729,0.013784,-0.003183,-0.026271
-0.01147,-0.011825,0.071792,0.033886,-0.006838,0.033147,0.014931,-0.003406,-0.025293
-0.025812,0.031238,0.028826,0.033305,-0.006531,0.034782,0.016061,-0.003631,-0.024249
-0.009069,-0.026216,0.059999,0.032765,-0.006462,0.036224,0.017174,-0.00385,-0.023155
-0.023511,-0.026203,0.064892,0.032261,-0.007341,0.038264,0.018271,-0.004083,-0.022004
-0.07375,0.064719,0.088908,0.030691,-0.006719,0.040783,0.019334,-0.00432,-0.020778
-0.073779,0.064733,0.088997,0.02829,-0.004597,0.043703,0.020333,-0.004513,-0.019463
-0.07381,0.064747,0.089087,0.025888,-0.002474,0.046628,0.021254,-0.004635,-0.018052
0.002749,-0.054879,0.046028,0.024748,-0.002325,0.048847,0.022117,-0.004721,-0.016555
-0.085838,0.062423,0.007872,0.023409,-0.002214,0.049729,0.022941,-0.004802,-0.015008
-0.081067,0.052829,0.041502,0.020687,-0.000326,0.050538,0.023698,-0.004851,-0.013433
-0.006964,-0.042868,0.015214,0.019265,-0.000175,0.051471,0.024388,-0.004867,-0.011829
-0.047698,-0.014119,0.008146,0.018393,-0.001128,0.051857,0.025042,-0.004896,-0.010203
-0.026161,-0.076276,0.022556,0.017204,-0.002632,0.052366,0.025662,-0.004965,-0.008563
-0.021395,-0.064295,0.01794,0.016449,-0.004965,0.05304,0.026251,-0.005099,-0.006902
-0.078902,0.050559,0.027544,0.014822,-0.005204,0.053798,0.026802,-0.005275,-0.005218
-0.069333,0.050577,0.025281,0.012403,-0.003548,0.05468,0.027287,-0.005428,-0.003506
-0.026324,-0.037959,-0.001008,0.010851,-0.003352,0.055094,0.027707,-0.005551,-0.001772
-0.105312,0.074542,0.034975,0.008705,-0.00276,0.055671,0.028067,-0.005661,-2.10E-05
-0.100551,0.019546,0.027906,0.005333,-0.00122,0.056727,0.028337,-0.005736,0.001757
-0.012141,-0.054671,0.004067,0.003497,-0.001811,0.057276,0.028522,-0.005796,0.003563
-0.100644,0.081759,0.023279,0.001659,-0.001376,0.057751,0.028647,-0.005858,0.005387
-0.036165,-0.05218,-0.005269,-0.000577,-0.000899,0.058074,0.028706,-0.005906,0.007224
-0.048178,-0.021072,-0.005182,-0.001948,-0.002118,0.05793,0.028705,-0.005966,0.009065
-0.084121,0.053087,0.023539,-0.004111,-0.001601,0.058265,0.028648,-0.006039,0.010911
-0.026705,0.041144,0.018916,-0.005922,-5.60E-05,0.058999,0.028525,-0.006077,0.012775
-0.088931,0.06274,-0.009734,-0.007813,0.001647,0.059187,0.028342,-0.006062,0.014656
-0.088985,0.055603,-0.014457,-0.010732,0.00359,0.058826,0.02808,-0.005987,0.016535
-0.026865,0.012574,-0.009571,-0.012629,0.004706,0.05847,0.027739,-0.005861,0.018403
-0.07713,0.026914,-0.021456,-0.014332,0.005348,0.058002,0.027339,-0.005707,0.02026
-0.074832,-0.00415,-0.01422,-0.016827,0.005714,0.057458,0.026871,-0.005537,0.022101
-0.034191,0.012642,-0.023755,-0.018616,0.005846,0.056879,0.026332,-0.005358,0.023925
-0.065336,0.048558,-0.03084,-0.020248,0.006847,0.056028,0.025737,-0.005161,0.025727
-0.058235,-0.006532,-0.049891,-0.02228,0.007533,0.054748,0.025082,-0.004936,0.027495
-0.048781,0.000749,-0.05698,-0.024039,0.00743,0.053038,0.024365,-0.004702,0.029216
-0.051194,-0.004032,-0.044948,-0.025684,0.007368,0.051412,0.023592,-0.004471,0.030884
